660,20151214,29400
660,20151214,29000
660,20151214,29850
660,20151214,30300
660,20151214,30250
660,20151214,30200
660,20151214,30700
660,20151214,31200
660,20151214,31150
660,20151214,31200
660,20151214,31350
660,20151114,31600
660,20151114,32000
660,20151114,32750
660,20151114,31900
660,20151114,30200
660,20151114,30650
660,20151114,31000
660,20151114,31200
660,20151114,30550
660,20151114,30600
660,20151114,30500
660,20151114,31150
660,20151114,30700
660,20151114,31000
660,20151114,31150
660,20151114,31250
660,20151114,31200
660,20151114,32650
660,20151114,32600
660,20151114,31900
660,20151114,32150
660,20151014,30700
660,20151014,31450
660,20151014,31450
660,20151014,32150
660,20151014,32900
660,20151014,32100
660,20151014,31950
660,20151014,33650
660,20151014,35700
660,20151014,35750
660,20151014,36100
660,20151014,36750
660,20151014,36400
660,20151014,36000
660,20151014,36850
660,20151014,37550
660,20151014,37300
660,20151014,37200
660,20151014,35350
660,20151014,34550
660,20151014,33700
660,20150914,33550
660,20150914,34350
660,20150914,33850
660,20150914,34700
660,20150914,34900
660,20150914,34800
660,20150914,35750
660,20150914,36150
660,20150914,35100
660,20150914,33600
660,20150914,34600
660,20150914,35000
660,20150914,35950
660,20150914,36000
660,20150914,34750
660,20150914,34750
660,20150914,34850
660,20150914,35400
660,20150914,34350
660,20150914,34400
660,20150814,35800
660,20150814,36900
660,20150814,35500
660,20150814,33450
660,20150814,33500
660,20150814,31050
660,20150814,32000
660,20150814,33050
660,20150814,33000
660,20150814,35050
660,20150814,35650
660,20150814,36900
660,20150814,35800
660,20150814,36100
660,20150814,36300
660,20150814,36200
660,20150814,36100
660,20150814,37300
660,20150814,37250
660,20150814,35950
660,20150714,37100
660,20150714,34500
660,20150714,37000
660,20150714,37100
660,20150714,37250
660,20150714,38550
660,20150714,39000
660,20150714,38200
660,20150714,39050
660,20150714,38650
660,20150714,39950
660,20150714,39450
660,20150714,39300
660,20150714,37850
660,20150714,40550
660,20150714,40850
660,20150714,40950
660,20150714,40900
660,20150714,41350
660,20150714,40750
660,20150714,42650
660,20150714,42100
660,20150714,42800
660,20150614,42300
660,20150614,42600
660,20150614,42000
660,20150614,43100
660,20150614,43350
660,20150614,44150
660,20150614,43850
660,20150614,43550
660,20150614,44300
660,20150614,44950
660,20150614,44200
660,20150614,46150
660,20150614,46550
660,20150614,47100
660,20150614,47500
660,20150614,48000
660,20150614,48050
660,20150614,49050
660,20150614,48300
660,20150614,49800
660,20150614,51200
660,20150614,50600
660,20150514,51100
660,20150514,49650
660,20150514,48450
660,20150514,48000
660,20150514,47850
660,20150514,46350
660,20150514,46850
660,20150514,46100
660,20150514,45450
660,20150514,45300
660,20150514,45550
3490,20190514,31800
3490,20190514,31850
3490,20190514,30700
3490,20190514,30700
3490,20190514,31500
3490,20190514,31900
3490,20190514,32050
3490,20190514,32800
3490,20190514,33400
3490,20190514,33150
3490,20190514,32450
3490,20190514,32150
3490,20190514,32600
3490,20190514,32950
3490,20190514,33550
3490,20190514,33700
3490,20190514,33150
3490,20190414,33150
3490,20190414,33150
3490,20190414,33300
3490,20190414,33750
3490,20190414,34800
3490,20190414,34650
3490,20190414,35150
3490,20190414,35200
3490,20190414,35500
3490,20190414,35900
3490,20190414,35850
3490,20190414,37750
3490,20190414,35600
3490,20190414,33100
3490,20190414,32950
3490,20190414,32050
3490,20190414,32500
3490,20190414,31900
3490,20190414,31950
3490,20190414,32100
3490,20190414,31950
3490,20190414,32550
3490,20190314,31850
3490,20190314,31450
3490,20190314,33200
3490,20190314,32400
3490,20190314,32000
3490,20190314,32600
3490,20190314,32450
3490,20190314,33450
3490,20190314,33450
3490,20190314,34350
3490,20190314,33550
3490,20190314,32950
3490,20190314,32900
3490,20190314,33750
3490,20190314,33950
3490,20190314,34700
3490,20190314,35400
3490,20190314,35800
3490,20190314,35750
3490,20190314,36550
3490,20190214,36800
3490,20190214,36950
3490,20190214,36750
3490,20190214,36550
3490,20190214,36400
3490,20190214,36100
3490,20190214,36000
3490,20190214,35050
3490,20190214,35250
3490,20190214,36200
3490,20190214,36900
3490,20190214,35750
3490,20190214,35550
3490,20190214,35350
3490,20190214,35500
3490,20190214,35650
3490,20190214,35750
3490,20190114,36400
3490,20190114,36950
3490,20190114,35300
3490,20190114,35150
3490,20190114,34800
3490,20190114,36350
3490,20190114,36450
3490,20190114,36000
3490,20190114,36400
3490,20190114,36550
3490,20190114,36500
3490,20190114,35200
3490,20190114,34200
3490,20190114,33900
3490,20190114,33200
3490,20190114,33600
3490,20190114,34000
3490,20190114,33900
3490,20190114,33500
3490,20190114,32350
3490,20190114,31800
3490,20190114,32400
3490,20181214,33050
3490,20181214,33450
3490,20181214,32950
3490,20181214,33400
3490,20181214,34000
3490,20181214,34000
3490,20181214,33850
3490,20181214,33050
3490,20181214,32800
3490,20181214,32650
3490,20181214,32000
3490,20181214,31300
3490,20181214,31700
3490,20181214,31100
3490,20181214,31700
3490,20181214,31000
3490,20181214,31600
3490,20181214,31250
3490,20181214,31700
3490,20181114,31900
3490,20181114,33400
3490,20181114,32400
3490,20181114,32650
3490,20181114,32750
3490,20181114,32550
3490,20181114,32500
3490,20181114,33450
3490,20181114,32900
3490,20181114,32600
3490,20181114,33400
3490,20181114,32550
3490,20181114,32500
3490,20181114,29700
3490,20181114,29450
3490,20181114,30000
3490,20181114,30000
3490,20181114,30200
3490,20181114,29350
3490,20181114,29000
3490,20181114,29350
3490,20181114,28050
3490,20181014,27450
3490,20181014,25800
3490,20181014,25700
3490,20181014,26350
3490,20181014,27250
3490,20181014,27250
3490,20181014,26300
3490,20181014,26950
3490,20181014,27000
3490,20181014,26750
3490,20181014,25950
3490,20181014,25700
3490,20181014,25550
3490,20181014,25750
3490,20181014,25450
3490,20181014,27150
3490,20181014,27600
3490,20181014,27700
3490,20181014,27200
3490,20181014,27250
3490,20181014,28100
3490,20180914,28100
3490,20180914,28100
3490,20180914,28600
3490,20180914,28450
3490,20180914,28250
3490,20180914,28900
3490,20180914,28850
3490,20180914,29250
3490,20180914,28900
3490,20180914,27850
3490,20180914,27350
3490,20180914,27450
3490,20180914,27700
3490,20180914,27450
3490,20180914,27700
3490,20180914,27750
3490,20180914,28150
3490,20180814,28050
3490,20180814,27900
3490,20180814,28300
3490,20180814,28600
3490,20180814,28050
3490,20180814,27900
3490,20180814,27850
3490,20180814,27850
3490,20180814,27350
3490,20180814,27300
3490,20180814,27750
3490,20180814,27100
3490,20180814,27550
3490,20180814,27850
3490,20180814,28650
3490,20180814,29050
3490,20180814,28500
3490,20180814,28900
3490,20180814,28750
3490,20180814,29050
3490,20180814,28900
3490,20180814,29600
3490,20180714,29200
3490,20180714,28200
3490,20180714,28300
3490,20180714,28400
3490,20180714,28000
3490,20180714,27500
3490,20180714,27850
3490,20180714,27950
3490,20180714,28050
3490,20180714,28600
3490,20180714,29100
3490,20180714,28900
3490,20180714,29100
3490,20180714,28050
3490,20180714,28850
3490,20180714,28550
3490,20180714,27850
3490,20180714,27950
3490,20180714,27750
3490,20180714,27450
3490,20180714,27400
3490,20180714,27100
3490,20180614,28250
3490,20180614,27050
3490,20180614,28050
3490,20180614,28650
3490,20180614,28550
3490,20180614,28150
3490,20180614,28100
3490,20180614,29750
3490,20180614,29450
3490,20180614,30650
3490,20180614,32000
3490,20180614,33000
3490,20180614,33300
3490,20180614,32550
3490,20180614,31750
3490,20180614,31900
3490,20180614,32050
3490,20180614,32250
3490,20180614,32000
3490,20180514,31950
3490,20180514,32000
3490,20180514,32750
3490,20180514,32950
3490,20180514,31800
3490,20180514,32100
3490,20180514,31700
3490,20180514,32250
3490,20180514,32350
3490,20180514,32750
3490,20180514,33700
3490,20180514,34150
3490,20180514,34500
3490,20180514,34100
3490,20180514,32950
3490,20180514,33450
3490,20180514,33350
3490,20180514,34150
3490,20180514,33450
3490,20180514,33950
3490,20180414,34150
3490,20180414,33900
3490,20180414,33750
3490,20180414,34450
3490,20180414,34250
3490,20180414,34250
3490,20180414,33350
3490,20180414,33400
3490,20180414,34400
3490,20180414,33700
3490,20180414,33100
3490,20180414,33950
3490,20180414,33550
3490,20180414,35900
3490,20180414,35950
3490,20180414,35450
3490,20180414,35550
3490,20180414,35550
3490,20180414,35400
3490,20180414,35950
3490,20180414,34350
3490,20180314,33800
3490,20180314,32700
3490,20180314,31300
3490,20180314,31850
3490,20180314,31200
3490,20180314,30800
3490,20180314,32350
3490,20180314,32500
3490,20180314,32900
3490,20180314,32750
3490,20180314,32950
3490,20180314,33150
3490,20180314,33350
3490,20180314,33250
3490,20180314,33850
3490,20180314,33900
3490,20180314,32700
3490,20180314,32450
3490,20180314,32400
3490,20180314,32150
3490,20180314,32550
3490,20180214,32650
3490,20180214,33900
3490,20180214,33900
3490,20180214,35150
3490,20180214,35000
3490,20180214,35350
3490,20180214,35400
3490,20180214,36400
3490,20180214,35400
3490,20180214,35400
3490,20180214,36200
3490,20180214,36000
3490,20180214,35500
3490,20180214,35250
3490,20180214,35700
3490,20180214,36050
3490,20180214,37450
3490,20180214,38350
3490,20180114,38550
3490,20180114,37800
3490,20180114,38350
3490,20180114,38550
3490,20180114,38000
3490,20180114,37850
3490,20180114,36400
3490,20180114,36350
3490,20180114,37000
3490,20180114,36650
3490,20180114,37450
3490,20180114,37350
3490,20180114,37600
3490,20180114,36750
3490,20180114,35950
3490,20180114,35750
3490,20180114,36300
3490,20180114,36100
3490,20180114,34900
3490,20180114,34900
3490,20180114,35750
3490,20180114,35900
3490,20171214,33850
3490,20171214,33450
3490,20171214,33500
3490,20171214,33150
3490,20171214,32850
3490,20171214,33850
3490,20171214,34350
3490,20171214,33700
3490,20171214,33900
3490,20171214,33550
3490,20171214,33100
3490,20171214,31000
3490,20171214,31500
3490,20171214,31550
3490,20171214,31800
3490,20171214,31750
3490,20171214,32050
3490,20171214,31050
3490,20171214,30750
3490,20171114,31350
3490,20171114,31300
3490,20171114,31600
3490,20171114,31850
3490,20171114,32500
3490,20171114,32600
3490,20171114,32200
3490,20171114,32150
3490,20171114,32950
3490,20171114,32750
3490,20171114,31050
3490,20171114,30000
3490,20171114,30700
3490,20171114,30600
3490,20171114,30500
3490,20171114,30400
3490,20171114,30600
3490,20171114,31300
3490,20171114,31900
3490,20171114,31100
3490,20171114,31000
3490,20171114,30950
3490,20171014,31650
3490,20171014,31400
3490,20171014,31850
3490,20171014,32300
3490,20171014,30500
3490,20171014,30200
3490,20171014,30250
3490,20171014,31150
3490,20171014,31050
3490,20171014,29400
3490,20171014,29750
3490,20171014,30300
3490,20171014,30100
3490,20171014,29900
3490,20171014,29750
3490,20171014,30200
3490,20170914,30800
3490,20170914,29800
3490,20170914,30450
3490,20170914,30550
3490,20170914,30900
3490,20170914,31500
3490,20170914,31800
3490,20170914,32900
3490,20170914,33400
3490,20170914,32450
3490,20170914,32450
3490,20170914,32900
3490,20170914,32800
3490,20170914,32850
3490,20170914,32750
3490,20170914,31750
3490,20170914,31750
3490,20170914,31850
3490,20170914,32150
3490,20170914,31950
3490,20170914,33050
3490,20170814,33200
3490,20170814,33150
3490,20170814,32650
3490,20170814,33050
3490,20170814,33150
3490,20170814,33450
3490,20170814,32650
3490,20170814,32800
3490,20170814,33000
3490,20170814,34150
3490,20170814,35400
3490,20170814,35650
3490,20170814,35650
3490,20170814,35400
3490,20170814,36600
3490,20170814,36650
3490,20170814,36800
3490,20170814,35750
3490,20170814,36100
3490,20170814,35950
3490,20170814,37250
3490,20170814,36150
3490,20170714,35600
3490,20170714,36000
3490,20170714,36000
3490,20170714,34700
3490,20170714,36200
3490,20170714,37300
3490,20170714,37000
3490,20170714,37350
3490,20170714,37400
3490,20170714,36800
3490,20170714,36500
3490,20170714,35450
3490,20170714,36450
3490,20170714,36300
3490,20170714,36950
3490,20170714,36600
3490,20170714,35900
3490,20170714,36700
3490,20170714,36800
3490,20170714,36150
3490,20170714,37500
3490,20170614,38700
3490,20170614,38700
3490,20170614,38000
3490,20170614,38250
3490,20170614,37900
3490,20170614,38500
3490,20170614,38500
3490,20170614,38000
3490,20170614,37950
3490,20170614,38750
3490,20170614,36850
3490,20170614,37200
3490,20170614,37700
3490,20170614,37300
3490,20170614,37200
3490,20170614,37950
3490,20170614,37500
3490,20170614,37400
3490,20170614,36100
3490,20170614,36350
3490,20170614,35100
3490,20170514,35500
3490,20170514,35250
3490,20170514,35050
3490,20170514,35500
3490,20170514,35250
3490,20170514,34450
3490,20170514,33350
3490,20170514,32950
3490,20170514,33300
3490,20170514,32700
3490,20170514,32750
3490,20170514,32250
3490,20170514,32200
3490,20170514,32250
3490,20170514,31600
3490,20170514,31900
3490,20170514,32550
3490,20170514,32800
3490,20170514,30850
3490,20170414,30650
3490,20170414,31300
3490,20170414,30950
3490,20170414,31000
3490,20170414,30850
3490,20170414,30750
